auction_id,round,market_number,market_name,category,round_opening_price,round_clock_price,aggregate_demand,posted_price,next_round_clock_price,bidding_units,supply,population
107,1,PEA262,"Hilton Head Island, SC",ABC,12000,12000,20,12000,14000,620,14,208100
107,1,PEA263,"Santa Fe, NM",ABC,12000,12000,21,12000,14000,600,14,201081
107,1,PEA265,"Winona, MN",ABC,12000,12000,13,12000,14000,590,14,197462
107,1,PEA266,"Lenoir, NC",ABC,12000,12000,18,12000,14000,590,14,197430
107,1,PEA267,"Sheboygan, WI",ABC,12000,12000,28,12000,14000,590,14,196949
107,1,PEA268,"Clinton, IA",ABC,12000,12000,18,12000,14000,590,14,196679
107,1,PEA269,"Racine, WI",ABC,12000,12000,14,12000,14000,590,14,195408
107,1,PEA270,"Ottawa, IL",ABC,12000,12000,14,12000,14000,580,14,193858
107,1,PEA271,"Elmira, NY",ABC,12000,12000,13,12000,14000,580,14,193433
107,1,PEA272,"Brownwood, TX",ABC,12000,12000,17,12000,14000,580,14,192692
107,1,PEA273,"Bloomington, IL",ABC,11000,11000,13,11000,13000,560,14,186133
107,1,PEA274,"Twin Falls, ID",ABC,11000,11000,13,11000,13000,560,14,185790
107,1,PEA275,"Corsicana, TX",ABC,11000,11000,14,11000,13000,550,14,184725
107,1,PEA276,"Rapid City, SD",ABC,11000,11000,13,11000,13000,550,14,183639
107,1,PEA277,"Hutchinson, KS",ABC,11000,11000,17,11000,13000,550,14,183101
107,1,PEA278,"Bartlesville, OK",ABC,11000,11000,15,11000,13000,540,14,179889
107,1,PEA279,"Logan, UT",ABC,11000,11000,22,11000,13000,540,14,179703
107,1,PEA280,"Garden City, KS",ABC,11000,11000,18,11000,13000,530,14,177150
107,1,PEA281,"Muskogee, OK",ABC,11000,11000,21,11000,13000,530,14,177148
107,1,PEA282,"Galesburg, IL",ABC,10000,10000,13,10000,11000,520,14,173607
107,1,PEA283,"Plattsburgh, NY",ABC,10000,10000,13,10000,11000,520,14,173097
107,1,PEA284,"Greenwood, SC",ABC,10000,10000,13,10000,11000,520,14,171848
107,1,PEA285,"Gallup, NM",ABC,10000,10000,27,10000,11000,510,14,170223
107,1,PEA286,"Sioux Falls, SD",ABC,10000,10000,13,10000,11000,510,14,169468
107,1,PEA287,"Kenosha, WI",ABC,10000,10000,14,10000,11000,500,14,166426
107,1,PEA288,"Abilene, TX",ABC,9900,9900,15,9900,11000,500,14,165252
107,1,PEA289,"Price, UT",ABC,9900,9900,24,9900,11000,490,14,164900
107,1,PEA290,"Watertown, SD",ABC,9800,9800,13,9800,11000,490,14,163741
107,1,PEA291,"Rockingham, NC",ABC,9800,9800,14,9800,11000,490,14,162684
107,1,PEA292,"Pueblo, CO",ABC,9500,9500,19,9500,11000,480,14,159063
107,1,PEA293,"Lawrenceburg, TN",ABC,9500,9500,13,9500,11000,470,14,158283
107,1,PEA294,"Waterloo, IA",ABC,9300,9300,13,9300,11000,470,14,155366
107,1,PEA295,"Stillwater, OK",ABC,9100,9100,18,9100,11000,460,14,152050
107,1,PEA296,"Pottsville, PA",ABC,8900,8900,13,8900,9800,440,14,148289
107,1,PEA297,"Pendleton, OR",ABC,8800,8800,13,8800,9700,440,14,146709
107,1,PEA299,"Kirksville, MO",ABC,8700,8700,18,8700,9600,430,14,144847
107,1,PEA300,"Selma, AL",ABC,8700,8700,13,8700,9600,430,14,144376
107,1,PEA301,"Rochester, MN",ABC,8700,8700,14,8700,9600,430,14,144248
107,1,PEA302,"Enid, OK",ABC,8600,8600,20,8600,9500,430,14,143731
107,1,PEA303,"Great Falls, MT",ABC,8600,8600,13,8600,9500,430,14,143015
107,1,PEA304,"Mount Airy, NC",ABC,8600,8600,18,8600,9500,430,14,143013
107,1,PEA305,"Altus, OK",ABC,8600,8600,22,8600,9500,430,14,142644
107,1,PEA306,"Wichita Falls, TX",ABC,8500,8500,17,8500,9400,430,14,142252
107,1,PEA307,"Yankton, SD",ABC,8500,8500,18,8500,9400,430,14,141973
107,1,PEA308,"Americus, GA",ABC,8300,8300,13,8300,9200,420,14,138886
107,1,PEA309,"Elizabeth City, NC",ABC,8200,8200,13,8200,9100,410,14,137035
107,1,PEA310,"Farmington, MO",ABC,8000,8000,13,8000,8800,400,14,133395
107,1,PEA311,"Trinidad, CO",ABC,8000,8000,19,8000,8800,400,14,132721
107,1,PEA312,"Farmington, NM",ABC,7800,7800,27,7800,8600,390,14,130044
107,1,PEA313,"Lockhart, TX",ABC,7700,7700,14,7700,8500,390,14,128849
107,1,PEA314,"Jacksonville, TX",ABC,7700,7700,14,7700,8500,380,14,127971
107,1,PEA315,"Sheridan, WY",ABC,7700,7700,15,7700,8500,380,14,127963
107,1,PEA316,"Rock Springs, WY",ABC,7500,7500,29,7500,8300,380,14,125434
107,1,PEA317,"Beatrice, NE",ABC,7500,7500,18,7500,8300,370,14,124932
107,1,PEA318,"Thief River Falls, MN",ABC,7400,7400,13,7400,8200,370,14,124110
107,1,PEA319,"Albany, GA",ABC,7400,7400,13,7400,8200,370,14,122863
107,1,PEA320,"San Angelo, TX",ABC,7200,7200,22,7200,8000,360,14,119412
107,1,PEA321,"Batesville, IN",ABC,7100,7100,13,7100,7900,360,14,118693
107,1,PEA322,"Minot, ND",ABC,7000,7000,13,7000,7700,350,14,116439
107,1,PEA323,"Socorro, NM",ABC,6900,6900,31,6900,7600,340,14,114543
107,1,PEA324,"Honesdale, PA",ABC,6600,6600,13,6600,7300,330,14,110191
107,1,PEA325,"Bismarck, ND",ABC,6500,6500,13,6500,7200,330,14,108779
107,1,PEA326,"Fergus Falls, MN",ABC,6500,6500,13,6500,7200,330,14,108648
107,1,PEA327,"Orangeburg, SC",ABC,6500,6500,13,6500,7200,320,14,107676
107,1,PEA328,"Winslow, AZ",ABC,6400,6400,29,6400,7100,320,14,107449
107,1,PEA329,"Kingsville, TX",ABC,6300,6300,13,6300,7000,310,14,104558
107,1,PEA330,"Olney, IL",ABC,6200,6200,14,6200,6900,310,14,102976
107,1,PEA331,"Plainview, TX",ABC,6200,6200,16,6200,6900,310,14,102732
107,1,PEA332,"Bennettsville, SC",ABC,6200,6200,13,6200,6900,310,14,102615
107,1,PEA333,"Sidney, OH",ABC,6100,6100,13,6100,6800,310,14,102382
107,1,PEA334,"Pampa, TX",ABC,6000,6000,16,6000,6600,300,14,100685
107,1,PEA335,"Natchitoches, LA",ABC,6000,6000,14,6000,6600,300,14,99546
107,1,PEA336,"Grand Forks, ND",ABC,5900,5900,13,5900,6500,300,14,98461
107,1,PEA337,"Mineral Wells, TX",ABC,5700,5700,16,5700,6300,290,14,95311
107,1,PEA338,"Durango, CO",ABC,5500,5500,29,5500,6100,280,14,91716
107,1,PEA339,"Scottsbluff, NE",ABC,5500,5500,18,5500,6100,270,14,91571
107,1,PEA340,"Clovis, NM",ABC,5100,5100,17,5100,5700,250,14,84529
107,1,PEA341,"Alamogordo, NM",ABC,5100,5100,21,5100,5700,250,14,84294
107,1,PEA342,"Mitchell, SD",ABC,5000,5000,13,5000,5500,250,14,83465
107,1,PEA343,"Pecos, TX",ABC,4900,4900,18,4900,5400,250,14,82332
107,1,PEA344,"Clanton, AL",ABC,4900,4900,13,4900,5400,250,14,82318
107,1,PEA345,"Newberry, SC",ABC,4900,4900,13,4900,5400,240,14,81339
107,1,PEA346,"Franklin, NC",ABC,4800,4800,13,4800,5300,240,14,80814
107,1,PEA347,"New Roads, LA",ABC,4800,4800,13,4800,5300,240,14,79775
107,1,PEA348,"Aberdeen, SD",ABC,4800,4800,23,4800,5300,240,14,79541
107,1,PEA349,"Marion, NC",ABC,4700,4700,18,4700,5200,240,14,78393
107,1,PEA350,"Forrest City, AR",ABC,4700,4700,15,4700,5200,230,14,78309
107,1,PEA351,"Dickinson, ND",ABC,4700,4700,13,4700,5200,230,14,78183
107,1,PEA352,"Gonzales, TX",ABC,4700,4700,14,4700,5200,230,14,77549
107,1,PEA353,"Watseka, IL",ABC,4600,4600,13,4600,5100,230,14,77440
107,1,PEA354,"New London, WI",ABC,4600,4600,28,4600,5100,230,14,76906
107,1,PEA355,"Casper, WY",ABC,4500,4500,29,4500,5000,230,14,75450
107,1,PEA356,"Colville, WA",ABC,4500,4500,13,4500,5000,220,14,74653
107,1,PEA357,"Espanola, NM",ABC,4400,4400,22,4400,4900,220,14,73183
107,1,PEA358,"Marble Falls, TX",ABC,4400,4400,15,4400,4900,220,14,72548
107,1,PEA359,"Sterling, CO",ABC,4300,4300,19,4300,4800,220,14,72175
107,1,PEA361,"Richfield, UT",ABC,4300,4300,22,4300,4800,210,14,71373
107,1,PEA362,"Payette, ID",ABC,4200,4200,13,4200,4700,210,14,70406
107,1,PEA363,"Big Spring, TX",ABC,4200,4200,16,4200,4700,210,14,70297
107,1,PEA364,"Butte, MT",ABC,4200,4200,13,4200,4700,210,14,69762
107,1,PEA365,"Vernon, TX",ABC,4200,4200,15,4200,4700,210,14,69603
107,1,PEA366,"Pullman, WA",ABC,4100,4100,13,4100,4600,210,14,68665
107,1,PEA367,"Moberly, MO",ABC,4000,4000,13,4000,4400,200,14,66156
107,1,PEA368,"Concordia, KS",ABC,3900,3900,20,3900,4300,200,14,65577
107,1,PEA369,"Red Oak, IA",ABC,3900,3900,18,3900,4300,200,14,65203
107,1,PEA370,"Washington, IA",ABC,3800,3800,13,3800,4200,190,14,64135
107,1,PEA371,"Wytheville, VA",ABC,3800,3800,18,3800,4200,190,14,62965
107,1,PEA372,"Colby, KS",ABC,3800,3800,21,3800,4200,190,14,62951
107,1,PEA373,"Walla Walla, WA",ABC,3800,3800,13,3800,4200,190,14,62859
107,1,PEA374,"North Platte, NE",ABC,3700,3700,18,3700,4100,180,14,61592
107,1,PEA375,"Deming, NM",ABC,3600,3600,21,3600,4000,180,14,59503
107,1,PEA376,"Hereford, TX",ABC,3500,3500,16,3500,3900,180,14,59127
107,1,PEA377,"Demopolis, AL",ABC,3500,3500,13,3500,3900,170,14,57694
107,1,PEA378,"Waynesboro, GA",ABC,3500,3500,14,3500,3900,170,14,57502
107,1,PEA379,"Sault Ste. Marie, MI",ABC,3400,3400,15,3400,3800,170,14,56264
107,1,PEA380,"Escanaba, MI",ABC,3300,3300,21,3300,3700,170,14,55155
107,1,PEA381,"Del Rio, TX",ABC,3300,3300,14,3300,3700,160,14,54479
107,1,PEA382,"Riverton, WY",ABC,3200,3200,29,3200,3600,160,14,53468
107,1,PEA383,"Creston, IA",ABC,3000,3000,18,3000,3300,150,14,50709
107,1,PEA384,"Manchester, IA",ABC,3000,3000,18,3000,3300,150,14,50223
107,1,PEA385,"Hannibal, MO",ABC,2900,2900,13,2900,3200,150,14,49159
107,1,PEA386,"Barnwell, SC",ABC,2900,2900,13,2900,3200,150,14,49027
107,1,PEA387,"Wahpeton, ND",ABC,2900,2900,13,2900,3200,150,14,48521
107,1,PEA388,"Atlantic, IA",ABC,2800,2800,13,2800,3100,140,14,47170
107,1,PEA389,"McCook, NE",ABC,2800,2800,18,2800,3100,140,14,47014
107,1,PEA390,"Snyder, TX",ABC,2700,2700,18,2700,3000,140,14,45514
107,1,PEA391,"Ontario, OR",ABC,2300,2300,16,2300,2600,120,14,38735
107,1,PEA392,"Maryville, MO",ABC,2200,2200,18,2200,2500,110,14,37191
107,1,PEA393,"Macon, MO",ABC,2200,2200,13,2200,2500,110,14,36158
107,1,PEA394,"Martin, SD",ABC,2100,2100,13,2100,2400,100,14,34651
107,1,PEA395,"Jamestown, ND",ABC,2100,2100,13,2100,2400,100,14,34328
107,1,PEA396,"Winterset, IA",ABC,2100,2100,13,2100,2400,100,14,34315
107,1,PEA397,"Aliceville, AL",ABC,2100,2100,14,2100,2400,100,14,34310
107,1,PEA398,"South Sioux City, NE",ABC,2000,2000,18,2000,2200,100,14,33946
107,1,PEA399,"Lampasas, TX",ABC,1500,1500,16,1500,1700,80,14,25808
107,1,PEA400,"Muleshoe, TX",ABC,1500,1500,20,1500,1700,80,14,25496
107,1,PEA401,"Floydada, TX",ABC,1500,1500,17,1500,1700,80,14,25065
107,1,PEA402,"Brady, TX",ABC,1400,1400,20,1400,1600,70,14,23231
107,1,PEA403,"Lewistown, MT",ABC,1300,1300,13,1300,1500,70,14,21970
107,1,PEA404,"Kanab, UT",ABC,1300,1300,32,1300,1500,70,14,21871
107,1,PEA405,"Jackson, WY",ABC,1300,1300,27,1300,1500,60,14,21294
107,1,PEA406,"Anamosa, IA",ABC,1200,1200,18,1200,1400,60,14,20638
107,1,PEA407,"Salmon, ID",ABC,1000,1000,13,1000,1100,50,14,15195
107,1,PEA408,"Ballinger, TX",ABC,1000,1000,16,1000,1100,50,14,14964
107,1,PEA409,"Haskell, TX",ABC,1000,1000,18,1000,1100,50,14,14772
107,1,PEA410,"Valentine, NE",ABC,1000,1000,19,1000,1100,50,14,11796
107,1,PEA411,"Van Horn, TX",ABC,1000,1000,19,1000,1100,50,14,5874
107,2,PEA001,"New York, NY",A,15142000,16657000,22,16657000,18323000,757100,5,25237061
107,2,PEA001,"New York, NY",BC,15142000,16657000,33,16657000,18323000,757100,9,25237061
107,2,PEA002,"Los Angeles, CA",A,11646000,12811000,20,12811000,14093000,582300,5,19410169
107,2,PEA002,"Los Angeles, CA",BC,11646000,12811000,26,12811000,14093000,582300,9,19410169
107,2,PEA003,"Chicago, IL",A,5620000,6182000,19,6182000,6801000,281000,5,9366713
107,2,PEA003,"Chicago, IL",BC,5620000,6182000,30,6182000,6801000,281000,9,9366713
107,2,PEA004,"San Francisco, CA",A,5417000,5959000,19,5959000,6555000,270800,5,9027937
107,2,PEA004,"San Francisco, CA",BC,5417000,5959000,26,5959000,6555000,270800,9,9027937
107,2,PEA005,"Baltimore, MD-Washington, DC",ABC,4705000,5176000,40,5176000,5694000,235300,14,7842134
107,2,PEA006,"Philadelphia, PA",A,4552000,5008000,19,5008000,5509000,227600,5,7587252
107,2,PEA006,"Philadelphia, PA",BC,4552000,5008000,18,5008000,5509000,227600,9,7587252
107,2,PEA007,"Boston, MA",A,4066000,4473000,19,4473000,4921000,203300,5,6776035
107,2,PEA007,"Boston, MA",BC,4066000,4473000,18,4473000,4921000,203300,9,6776035
107,2,PEA008,"Dallas, TX",A,3871000,4259000,19,4259000,4685000,193600,5,6452472
107,2,PEA008,"Dallas, TX",BC,3871000,4259000,18,4259000,4685000,193600,9,6452472
107,2,PEA009,"Miami, FL",A,3775000,4153000,19,4153000,4569000,188800,5,6291880
107,2,PEA009,"Miami, FL",BC,3775000,4153000,18,4153000,4569000,188800,9,6291880
107,2,PEA010,"Houston, TX",A,3535000,3889000,19,3889000,4278000,176800,5,5891999
107,2,PEA010,"Houston, TX",BC,3535000,3889000,18,3889000,4278000,176800,9,5891999
107,2,PEA011,"Atlanta, GA",ABC,3261000,3588000,35,3588000,3947000,163100,14,5435312
107,2,PEA012,"Detroit, MI",A,3082000,3391000,19,3391000,3731000,154100,5,5137479
107,2,PEA012,"Detroit, MI",BC,3082000,3391000,16,3391000,3731000,154100,9,5137479
107,2,PEA013,"Orlando, FL",A,2738000,3012000,19,3012000,3314000,136900,5,4562642
107,2,PEA013,"Orlando, FL",BC,2738000,3012000,20,3012000,3314000,136900,9,4562642
107,2,PEA014,"Cleveland, OH",A,2458000,2704000,19,2704000,2975000,122900,5,4096678
107,2,PEA014,"Cleveland, OH",BC,2458000,2704000,20,2704000,2975000,122900,9,4096678
107,2,PEA015,"Phoenix, AZ",A,2290000,2519000,19,2519000,2771000,114500,5,3817117
107,2,PEA015,"Phoenix, AZ",BC,2290000,2519000,20,2519000,2771000,114500,9,3817117
107,2,PEA016,"Seattle, WA",A,2275000,2503000,19,2503000,2754000,113800,5,3792218
107,2,PEA016,"Seattle, WA",BC,2275000,2503000,17,2503000,2754000,113800,9,3792218
107,2,PEA017,"Minneapolis-St. Paul, MN",A,2034000,2238000,19,2238000,2462000,101700,5,3390091
107,2,PEA017,"Minneapolis-St. Paul, MN",BC,2034000,2238000,16,2238000,2462000,101700,9,3390091
107,2,PEA018,"San Diego, CA",A,1857000,2043000,19,2043000,2248000,92900,5,3095313
107,2,PEA018,"San Diego, CA",BC,1857000,2043000,19,2043000,2248000,92900,9,3095313
107,2,PEA019,"Portland, OR",A,1814000,1996000,15,1996000,2196000,90700,5,3022643
107,2,PEA019,"Portland, OR",BC,1814000,1996000,11,1996000,2196000,90700,9,3022643
107,2,PEA020,"Denver, CO",ABC,1674000,1842000,34,1842000,2027000,83700,14,2789669
107,2,PEA021,"Tampa, FL",A,1670000,1837000,19,1837000,2021000,83500,5,2783243
107,2,PEA021,"Tampa, FL",BC,1670000,1837000,15,1837000,2021000,83500,9,2783243
107,2,PEA022,"Sacramento, CA",A,1633000,1797000,15,1797000,1977000,81700,5,2722415
107,2,PEA022,"Sacramento, CA",BC,1633000,1797000,11,1797000,1977000,81700,9,2722415
107,2,PEA023,"Pittsburgh, PA",A,1440000,1584000,15,1584000,1743000,72000,5,2399667
107,2,PEA023,"Pittsburgh, PA",BC,1440000,1584000,11,1584000,1743000,72000,9,2399667
107,2,PEA024,"Saint Louis, MO",A,1438000,1582000,19,1582000,1741000,71900,5,2396938
107,2,PEA024,"Saint Louis, MO",BC,1438000,1582000,15,1582000,1741000,71900,9,2396938
107,2,PEA025,"Cincinnati, OH",A,1318000,1450000,15,1450000,1595000,65900,5,2196428
107,2,PEA025,"Cincinnati, OH",BC,1318000,1450000,11,1450000,1595000,65900,9,2196428
107,2,PEA026,"Las Vegas, NV",A,1291000,1421000,21,1421000,1564000,64500,5,2151455
107,2,PEA026,"Las Vegas, NV",BC,1291000,1421000,17,1421000,1564000,64500,9,2151455
107,2,PEA027,"Salt Lake City, UT",A,1285000,1414000,24,1414000,1556000,64300,5,2142152
107,2,PEA027,"Salt Lake City, UT",BC,1285000,1414000,15,1414000,1556000,64300,9,2142152
107,2,PEA028,"San Antonio, TX",A,1200000,1320000,19,1320000,1452000,60000,5,1999689
107,2,PEA028,"San Antonio, TX",BC,1200000,1320000,15,1320000,1452000,60000,9,1999689
107,2,PEA029,"Jacksonville, FL",A,1151000,1267000,19,1267000,1394000,57500,5,1918264
107,2,PEA029,"Jacksonville, FL",BC,1151000,1267000,15,1267000,1394000,57500,9,1918264
107,2,PEA030,"Kansas City, MO",A,1086000,1195000,19,1195000,1315000,54300,5,1810075
107,2,PEA030,"Kansas City, MO",BC,1086000,1195000,15,1195000,1315000,54300,9,1810075
107,2,PEA031,"Indianapolis, IN",A,1061000,1168000,19,1168000,1285000,53100,5,1769011
107,2,PEA031,"Indianapolis, IN",BC,1061000,1168000,15,1168000,1285000,53100,9,1769011
107,2,PEA032,"Nashville, TN",A,1049000,1154000,15,1154000,1270000,52500,5,1748445
107,2,PEA032,"Nashville, TN",BC,1049000,1154000,11,1154000,1270000,52500,9,1748445
107,2,PEA033,"Virginia Beach, VA",A,1019000,1121000,10,1121000,1234000,51000,5,1698835
107,2,PEA033,"Virginia Beach, VA",BC,1019000,1121000,13,1121000,1234000,51000,9,1698835
107,2,PEA034,"Fresno, CA",A,1006000,1107000,14,1107000,1218000,50300,5,1676476
107,2,PEA034,"Fresno, CA",BC,1006000,1107000,15,1107000,1218000,50300,9,1676476
107,2,PEA035,"Austin, TX",A,977000,1075000,19,1075000,1183000,48900,5,1628809
107,2,PEA035,"Austin, TX",BC,977000,1075000,11,1075000,1183000,48900,9,1628809
107,2,PEA036,"New Orleans, LA",A,973000,1071000,14,1071000,1179000,48700,5,1622143
107,2,PEA036,"New Orleans, LA",BC,973000,1071000,16,1071000,1179000,48700,9,1622143
107,2,PEA037,"Columbus, OH",A,950000,1045000,14,1045000,1150000,47500,5,1582917
107,2,PEA037,"Columbus, OH",BC,950000,1045000,11,1045000,1150000,47500,9,1582917
107,2,PEA038,"Milwaukee, WI",A,934000,1028000,19,1028000,1131000,46700,5,1555908
107,2,PEA038,"Milwaukee, WI",BC,934000,1028000,11,1028000,1131000,46700,9,1555908
107,2,PEA039,"Oklahoma City, OK",A,868000,955000,19,955000,1051000,43400,5,1446527
107,2,PEA039,"Oklahoma City, OK",BC,868000,955000,12,955000,1051000,43400,9,1446527
107,2,PEA040,"Birmingham, AL",A,840000,924000,10,924000,1017000,42000,5,1399686
107,2,PEA040,"Birmingham, AL",BC,840000,924000,7,840000,924000,42000,9,1399686
107,2,PEA041,"Syracuse, NY",A,823000,906000,10,906000,997000,41200,5,1371959
107,2,PEA041,"Syracuse, NY",BC,823000,906000,7,823000,906000,41200,9,1371959
107,2,PEA043,"Charlotte, NC",A,796000,876000,10,876000,964000,39800,5,1327006
107,2,PEA043,"Charlotte, NC",BC,796000,876000,7,796000,876000,39800,9,1327006
107,2,PEA044,"Rochester, NY",A,790000,869000,10,869000,956000,39500,5,1316146
107,2,PEA044,"Rochester, NY",BC,790000,869000,7,790000,869000,39500,9,1316146
107,2,PEA045,"Raleigh, NC",A,781000,860000,10,860000,946000,39100,5,1302381
107,2,PEA045,"Raleigh, NC",BC,781000,860000,7,781000,860000,39100,9,1302381
107,2,PEA046,"Little Rock, AR",A,765000,842000,10,842000,927000,38300,5,1275690
107,2,PEA046,"Little Rock, AR",BC,765000,842000,9,765000,842000,38300,9,1275690
107,2,PEA047,"Brownsville, TX",A,758000,834000,13,834000,918000,37900,5,1264091
107,2,PEA047,"Brownsville, TX",BC,758000,834000,14,834000,918000,37900,9,1264091
107,2,PEA048,"Harrisburg, PA",A,746000,821000,10,821000,904000,37300,5,1244058
107,2,PEA048,"Harrisburg, PA",BC,746000,821000,8,746000,821000,37300,9,1244058
107,2,PEA049,"Albany, NY",A,734000,808000,10,808000,889000,36700,5,1222542
107,2,PEA049,"Albany, NY",BC,734000,808000,7,734000,808000,36700,9,1222542
107,2,PEA050,"Greenville, SC",A,733000,807000,10,807000,888000,36600,5,1220968
107,2,PEA050,"Greenville, SC",BC,733000,807000,9,807000,888000,36600,9,1220968
107,2,PEA051,"Louisville, KY",ABC,143000,158000,25,158000,174000,7200,14,1194260
107,2,PEA052,"Charleston, WV",ABC,143000,158000,17,158000,174000,7200,14,1191822
107,2,PEA053,"Tucson, AZ",ABC,139000,153000,19,153000,169000,7000,14,1159029
107,2,PEA054,"Buffalo, NY",ABC,136000,150000,26,150000,165000,6800,14,1135509
107,2,PEA055,"Huntsville, AL",ABC,133000,147000,17,147000,162000,6600,14,1105409
107,2,PEA056,"Kalamazoo, MI",ABC,131000,145000,16,145000,160000,6600,14,1095827
107,2,PEA057,"Richmond, VA",ABC,130000,143000,22,143000,158000,6500,14,1080661
107,2,PEA058,"Bloomington, IN",ABC,128000,141000,23,141000,156000,6400,14,1069729
107,2,PEA059,"Memphis, TN",ABC,125000,138000,25,138000,152000,6200,14,1039627
107,2,PEA060,"Manchester, NH",ABC,123000,136000,15,136000,150000,6200,14,1025620
107,2,PEA061,"Toledo, OH",ABC,123000,136000,14,123000,136000,6100,14,1023081
107,2,PEA062,"Dayton, OH",ABC,122000,135000,17,135000,149000,6100,14,1019932
107,2,PEA063,"Tulsa, OK",ABC,116000,128000,18,128000,141000,5800,14,969078
107,2,PEA064,"South Bend, IN",ABC,114000,126000,25,126000,139000,5700,14,954029
107,2,PEA065,"Cape Coral, FL",ABC,113000,125000,30,125000,138000,5600,14,940274
107,2,PEA066,"Lansing, MI",ABC,111000,123000,25,123000,136000,5500,14,922885
107,2,PEA067,"Sarasota, FL",ABC,108000,119000,36,119000,131000,5400,14,897121
107,2,PEA068,"Grand Rapids, MI",ABC,104000,115000,17,115000,127000,5200,14,866423
107,2,PEA069,"Springfield, MA",ABC,103000,114000,27,114000,126000,5200,14,861286
107,2,PEA070,"Eugene, OR",ABC,103000,114000,28,114000,126000,5200,14,859318
107,2,PEA071,"Knoxville, TN",ABC,100000,110000,17,110000,121000,5000,14,837142
107,2,PEA072,"Tallahassee, FL",ABC,96000,106000,21,106000,117000,4800,14,801642
107,2,PEA073,"El Paso, TX",ABC,96000,106000,30,106000,117000,4800,14,800647
107,2,PEA074,"Chattanooga, TN",ABC,96000,106000,14,96000,106000,4800,14,797154
107,2,PEA075,"Albuquerque, NM",ABC,95000,105000,42,105000,116000,4800,14,794125
107,2,PEA076,"Reno, NV",ABC,94000,104000,19,104000,115000,4700,14,786501
107,2,PEA077,"Portland, ME",ABC,94000,104000,17,104000,115000,4700,14,784594
107,2,PEA078,"Greensboro, NC",ABC,94000,104000,30,104000,115000,4700,14,781289
107,2,PEA079,"Hattiesburg, MS",ABC,94000,104000,26,104000,115000,4700,14,780833
107,2,PEA080,"Omaha, NE",ABC,92000,102000,15,102000,113000,4600,14,769108
107,2,PEA081,"Saginaw, MI",ABC,92000,102000,16,102000,113000,4600,14,767362
107,2,PEA082,"Baton Rouge, LA",ABC,91000,101000,18,101000,112000,4500,14,756008
107,2,PEA083,"Fort Wayne, IN",ABC,90000,99000,14,90000,99000,4500,14,748680
107,2,PEA084,"Mobile, AL",ABC,87000,96000,17,96000,106000,4300,14,724956
107,2,PEA085,"Charleston, SC",ABC,84000,93000,30,93000,103000,4200,14,703499
107,2,PEA086,"Frankfort, KY",ABC,82000,91000,21,91000,101000,4100,14,685317
107,2,PEA087,"Pensacola, FL",ABC,82000,91000,26,91000,101000,4100,14,684856
107,2,PEA088,"Frederick, MD",ABC,81000,90000,14,81000,90000,4100,14,678674
107,2,PEA089,"Columbia, SC",ABC,78000,86000,17,86000,95000,3900,14,646895
107,2,PEA090,"Jackson, MS",ABC,78000,86000,26,86000,95000,3900,14,646279
107,2,PEA091,"Colorado Springs, CO",ABC,77000,85000,19,85000,94000,3900,14,645613
107,2,PEA092,"Decatur, IL",ABC,77000,85000,19,85000,94000,3900,14,644865
