auction_id,round,bidder,frn,bidding_credit_pct,bidding_credit_type,eligibility,activity_upper_limit,required_activity,activity,req_commitment,req_commitment_discount_capped,req_net_commitment,req_commitment_discount_uncapped,req_commitment_discount_uncapped_small,processed_activity,commitment,commitment_discount_capped,net_commitment,commitment_discount_uncapped,commitment_discount_uncapped_small,next_round_eligibility,next_round_activity_upper_limit,next_round_required_activity
107,25,"NE Colorado Cellular, Inc.",0001607225,15,Rural,22500,27000,21375,22500,6325000,948750,5376250,948750,,22500,6325000,948750,5376250,948750,,22500,27000,21375
107,25,"NewLevel II, L.P.",0029984747,0,,4972211,5966654,4723600,4723600,931032000,,,,,4723600,931032000,,,,,4972211,5966654,4723600
107,25,"Nex-Tech Wireless, L.L.C.",0012144150,15,Rural,5640,6768,5358,5640,1532000,229800,1302200,229800,,5640,1532000,229800,1302200,229800,,5640,6768,5358
107,25,"Northern Valley Communications, LLC",0004364022,15,Small Business,1264,1517,1200,1200,350000,52500,297500,52500,52500,1200,350000,52500,297500,52500,52500,1264,1517,1200
107,25,"Nsight Spectrum, LLC",0020519138,0,,39653,47584,37670,37670,9237000,,,,,37670,9237000,,,,,39653,47584,37670
107,25,"PVT Networks, Inc.",0001612555,15,Rural,7537,9045,7160,7160,1976000,296400,1679600,296400,,7160,1976000,296400,1679600,296400,,7537,9045,7160
107,25,"Pine Cellular Phones, Inc.",0012882643,15,Rural,4748,5698,4510,4510,1116000,167400,948600,167400,,4510,1116000,167400,948600,167400,,4748,5698,4510
107,25,"Pioneer Telephone Cooperative, Inc.",0001700863,15,Rural,4300,5160,4085,4300,1270000,190500,1079500,190500,,4300,1270000,190500,1079500,190500,,4300,5160,4085
107,25,"Poka Lambro Telecommunications, Ltd.",0004384525,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,25,"Radius Broadband Holdings, LLC",0029376829,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,25,"Resound Networks, LLC",0024535437,15,Rural,2432,2919,2310,2310,582100,87315,494785,87315,,2310,582100,87315,494785,87315,,2432,2919,2310
107,25,"SAL Spectrum, LLC",0017163254,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,25,"Skylake Wireless, LLC",0030004162,25,Small Business,252253,302704,239640,250340,49634000,12408500,37225500,12408500,3443000,250340,49634000,12408500,37225500,12408500,3443000,252253,302704,239640
107,25,"Smith Bagley, Inc.",0002154706,15,Rural,26264,31517,24950,22150,5751000,862650,4888350,862650,,22150,5751000,862650,4888350,862650,,23316,27980,22150
107,25,Starwood Holdings LLC,0029546504,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,25,T-Mobile License LLC,0001565449,0,,37323706,44788448,35457520,35457520,6821500800,,,,,35457520,6805881504,,,,,37323706,44788448,35457520
107,25,"Tarkus Enterprises, LLC dba Zumacom",0025700758,25,Small Business,560,672,532,560,170000,42500,127500,42500,42500,560,170000,42500,127500,42500,42500,560,672,532
107,25,"Uintah Basin Electronic Telecommunications, LLC",0001601079,15,Rural,4127,4953,3920,2450,700000,105000,595000,105000,,2450,700000,105000,595000,105000,,2579,3095,2450
107,25,Union Telephone Company,0001630201,15,Rural,7653,9184,7270,7270,2190000,328500,1861500,328500,,7270,2190000,328500,1861500,328500,,7653,9184,7270
107,25,United States Cellular Corporation,0004372322,0,,1312264,1574717,1246650,1249030,244758500,,,,,1249030,244744500,,,,,1312264,1574717,1246650
107,25,Universal Electrical Contractors,0027844992,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,25,W.A.T.C.H. TV Company,0002930980,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,25,"Whitewater Wireless, L.P.",0030000269,25,Small Business,2637369,3164843,2505500,2552200,503136000,25000000,478136000,125784000,0,2552200,503136000,25000000,478136000,125784000,0,2637369,3164843,2505500
107,25,"Widespread Wireless, LLC",0029994001,25,Small Business,394443,473332,374720,379920,80693000,20173250,60519750,20173250,7997000,379920,80693000,20173250,60519750,20173250,7997000,394443,473332,374720
107,25,"Wisper ISP, LLC",0016278970,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,25,"Wu, Wanning",0029537594,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,25,"ZIRKEL Wireless, LLC",0012579652,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,8538 Green Street LLC,0028676666,25,Small Business,4737,5685,4500,4700,266000,66500,199500,66500,10000,4700,266000,66500,199500,66500,10000,4737,5685,4500
107,24,"AMA Communications, LLC",0013822721,15,Rural,2758,3310,2620,2620,668000,100200,567800,100200,,2620,668000,100200,567800,100200,,2758,3310,2620
107,24,AT&T Spectrum Frontiers LLC,0027840180,0,,43493348,52192018,41318680,36262580,6363335500,,,,,36610980,6401920612,,,,,38537874,46245449,36610980
107,24,"Agri-Valley Communications, Inc.",0003778362,15,Rural,12280,14736,11666,12280,2430000,364500,2065500,364500,,12280,2430000,364500,2065500,364500,,12280,14736,11666
107,24,Bluegrass Consortium,0025234709,15,Rural,33685,40422,32000,32000,6315000,947250,5367750,947250,,32000,6315000,947250,5367750,947250,,33685,40422,32000
107,24,"C&C Wireless Holding Company, LLC",0029965068,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,24,C494C17Y Co.,0030007462,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,24,"Cal.net, Inc.",0020855656,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,"California Internet, L.P. dba GeoLinks",0023707953,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,"Canopy Spectrum, LLC",0029963048,25,Small Business,1431411,1717694,1359840,1365540,178668000,25000000,153668000,44667000,1189500,1365540,178668000,25000000,153668000,44667000,1189500,1431411,1717694,1359840
107,24,"Carolina West Wireless, Inc.",0001940022,15,Rural,63158,75790,60000,47550,10522000,1578300,8943700,1578300,,47550,10522000,1578300,8943700,1578300,,50053,60064,47550
107,24,Cellco Partnership,0003290673,0,,84819790,101783748,80578800,78311000,13824067000,,,,,78311000,13817694066,,,,,82432632,98919159,78311000
107,24,"Cellular South Licenses, LLC",0020434767,0,,135360,162432,128592,135360,26271000,,,,,135360,26271000,,,,,135360,162432,128592
107,24,"Central Texas Telephone Investments, LP",0001649508,15,Rural,2716,3260,2580,2580,678000,101700,576300,101700,,2580,678000,101700,576300,101700,,2716,3260,2580
107,24,"Cox Communications , Inc.",0001834696,0,,536632,643959,509800,509800,90932000,,,,,509800,90932000,,,,,536632,643959,509800
107,24,"Cross Telephone Company, L.L.C.",0001700616,15,Rural,2569,3083,2440,2440,661000,99150,561850,99150,,2440,661000,99150,561850,99150,,2569,3083,2440
107,24,"East Kentucky Network, LLC",0001786607,15,Rural,37500,45000,35625,37500,7150000,1072500,6077500,1072500,,37500,7150000,1072500,6077500,1072500,,37500,45000,35625
107,24,Etheric Networks Incorporated,0013358395,25,Small Business,16500,19800,15675,15970,3368000,842000,2526000,842000,842000,15970,3368000,842000,2526000,842000,842000,16500,19800,15675
107,24,"FTC Management Group, Inc.",0004600268,15,Rural,2780,3336,2641,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,24,"Grand River Communications, Inc.",0003737392,15,Rural,4450,5340,4227,4450,1185000,177750,1007250,177750,,4450,1185000,177750,1007250,177750,,4450,5340,4227
107,24,Granite Wireless LLC,0030007280,0,,17158,20590,16300,16980,2939000,,,,,16980,2939000,,,,,17158,20590,16300
107,24,"Hilliary Acquisition Corp 2016, LLC",0025853409,15,Rural,3958,4750,3760,3760,546000,81900,464100,81900,,3760,546000,81900,464100,81900,,3958,4750,3760
107,24,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,6316,7580,6000,6000,1250000,187500,1062500,187500,,6000,1250000,187500,1062500,187500,,6316,7580,6000
107,24,"InfoWest, Inc",0016096398,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,"LICT Wireless Broadband Company, LLC",0025243858,0,,281874,338249,267780,270580,48804000,,,,,270580,48804000,,,,,281874,338249,267780
107,24,"Leap Communications, LLC",0025644741,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,Little Bear Wireless L.L.C.,0029996568,0,,19547895,23457474,18570500,17002900,3031130000,,,,,17002900,3031130000,,,,,17897790,21477348,17002900
107,24,MB License Co LLC,0029998416,0,,4413685,5296422,4193000,4018200,719835000,,,,,4018200,719835000,,,,,4229685,5075622,4018200
107,24,Mark Twain Communications Company,0002531879,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,Mountain West Technologies Corporation,0015643182,15,Rural,1990,2388,1890,1900,475000,71250,403750,71250,,1900,475000,71250,403750,71250,,1990,2388,1890
107,24,"NE Colorado Cellular, Inc.",0001607225,15,Rural,22500,27000,21375,22500,5720000,858000,4862000,858000,,22500,5720000,858000,4862000,858000,,22500,27000,21375
107,24,"NewLevel II, L.P.",0029984747,0,,5273790,6328548,5010100,4723600,846388000,,,,,4723600,846388000,,,,,4972211,5966654,4723600
107,24,"Nex-Tech Wireless, L.L.C.",0012144150,15,Rural,5640,6768,5358,5640,1388000,208200,1179800,208200,,5640,1388000,208200,1179800,208200,,5640,6768,5358
107,24,"Northern Valley Communications, LLC",0004364022,15,Small Business,1264,1517,1200,1200,315000,47250,267750,47250,47250,1200,315000,47250,267750,47250,47250,1264,1517,1200
107,24,"Nsight Spectrum, LLC",0020519138,0,,39653,47584,37670,37670,8377000,,,,,37670,8374000,,,,,39653,47584,37670
107,24,"PVT Networks, Inc.",0001612555,15,Rural,7537,9045,7160,7160,1792000,268800,1523200,268800,,7160,1792000,268800,1523200,268800,,7537,9045,7160
107,24,"Pine Cellular Phones, Inc.",0012882643,15,Rural,4748,5698,4510,4510,1013000,151950,861050,151950,,4510,1013000,151950,861050,151950,,4748,5698,4510
107,24,"Pioneer Telephone Cooperative, Inc.",0001700863,15,Rural,4300,5160,4085,4300,1150000,172500,977500,172500,,4300,1150000,172500,977500,172500,,4300,5160,4085
107,24,"Poka Lambro Telecommunications, Ltd.",0004384525,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,"Radius Broadband Holdings, LLC",0029376829,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,"Resound Networks, LLC",0024535437,15,Rural,2432,2919,2310,2310,522600,78390,444210,78390,,2310,522600,78390,444210,78390,,2432,2919,2310
107,24,"SAL Spectrum, LLC",0017163254,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,24,"Skylake Wireless, LLC",0030004162,25,Small Business,252253,302704,239640,250340,45085000,11271250,33813750,11271250,3125500,250340,45085000,11271250,33813750,11271250,3125500,252253,302704,239640
107,24,"Smith Bagley, Inc.",0002154706,15,Rural,28369,34043,26950,24950,5790000,868500,4921500,868500,,24950,5790000,868500,4921500,868500,,26264,31517,24950
107,24,Starwood Holdings LLC,0029546504,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,T-Mobile License LLC,0001565449,0,,42306274,50767529,40190960,35457520,6216588900,,,,,35457520,6200969604,,,,,37323706,44788448,35457520
107,24,"Tarkus Enterprises, LLC dba Zumacom",0025700758,25,Small Business,560,672,532,560,154000,38500,115500,38500,38500,560,154000,38500,115500,38500,38500,560,672,532
107,24,"Uintah Basin Electronic Telecommunications, LLC",0001601079,15,Rural,4127,4953,3920,3920,1016000,152400,863600,152400,,3920,1016000,152400,863600,152400,,4127,4953,3920
107,24,Union Telephone Company,0001630201,15,Rural,7653,9184,7270,7270,1976000,296400,1679600,296400,,7270,1976000,296400,1679600,296400,,7653,9184,7270
107,24,United States Cellular Corporation,0004372322,0,,1312264,1574717,1246650,1249030,222370500,,,,,1249030,222317500,,,,,1312264,1574717,1246650
107,24,Universal Electrical Contractors,0027844992,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,24,W.A.T.C.H. TV Company,0002930980,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,24,"Whitewater Wireless, L.P.",0030000269,25,Small Business,2637369,3164843,2505500,2505500,448997000,25000000,423997000,112249250,0,2505500,448997000,25000000,423997000,112249250,0,2637369,3164843,2505500
107,24,"Widespread Wireless, LLC",0029994001,25,Small Business,394443,473332,374720,379920,73279000,18319750,54959250,18319750,7258500,379920,73279000,18319750,54959250,18319750,7258500,394443,473332,374720
107,24,"Wisper ISP, LLC",0016278970,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,24,"Wu, Wanning",0029537594,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,24,"ZIRKEL Wireless, LLC",0012579652,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,8538 Green Street LLC,0028676666,25,Small Business,4737,5685,4500,4500,264000,66000,198000,66000,18000,4500,264000,66000,198000,66000,18000,4737,5685,4500
107,23,"AMA Communications, LLC",0013822721,15,Rural,2758,3310,2620,2620,604000,90600,513400,90600,,2620,604000,90600,513400,90600,,2758,3310,2620
107,23,AT&T Spectrum Frontiers LLC,0027840180,0,,43778137,52533765,41589230,41243680,6603755800,,,,,41318680,6603548912,,,,,43493348,52192018,41318680
107,23,"Agri-Valley Communications, Inc.",0003778362,15,Rural,12280,14736,11666,12280,2208000,331200,1876800,331200,,12280,2208000,331200,1876800,331200,,12280,14736,11666
107,23,Bluegrass Consortium,0025234709,15,Rural,33685,40422,32000,32000,5735000,860250,4874750,860250,,32000,5735000,860250,4874750,860250,,33685,40422,32000
107,23,"C&C Wireless Holding Company, LLC",0029965068,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,23,C494C17Y Co.,0030007462,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,23,"Cal.net, Inc.",0020855656,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,"California Internet, L.P. dba GeoLinks",0023707953,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,"Canopy Spectrum, LLC",0029963048,25,Small Business,1431411,1717694,1359840,1359840,171319000,25000000,146319000,42829750,1080000,1359840,171319000,25000000,146319000,42829750,1080000,1431411,1717694,1359840
107,23,"Carolina West Wireless, Inc.",0001940022,15,Rural,63158,75790,60000,60000,12445000,1866750,10578250,1866750,,60000,12445000,1866750,10578250,1866750,,63158,75790,60000
107,23,Cellco Partnership,0003290673,0,,85405158,102486190,81134900,80578800,12946303000,,,,,80578800,12939852066,,,,,84819790,101783748,80578800
107,23,"Cellular South Licenses, LLC",0020434767,0,,135360,162432,128592,135360,23859000,,,,,135360,23859000,,,,,135360,162432,128592
107,23,"Central Texas Telephone Investments, LP",0001649508,15,Rural,2716,3260,2580,2580,612000,91800,520200,91800,,2580,612000,91800,520200,91800,,2716,3260,2580
107,23,"Cox Communications , Inc.",0001834696,0,,536632,643959,509800,509800,82662000,,,,,509800,82662000,,,,,536632,643959,509800
107,23,"Cross Telephone Company, L.L.C.",0001700616,15,Rural,6927,8313,6580,2440,599000,89850,509150,89850,,2440,599000,89850,509150,89850,,2569,3083,2440
107,23,"East Kentucky Network, LLC",0001786607,15,Rural,37500,45000,35625,37500,6495000,974250,5520750,974250,,37500,6495000,974250,5520750,974250,,37500,45000,35625
107,23,Etheric Networks Incorporated,0013358395,25,Small Business,16500,19800,15675,15970,3055000,763750,2291250,763750,763750,15970,3055000,763750,2291250,763750,763750,16500,19800,15675
107,23,"FTC Management Group, Inc.",0004600268,15,Rural,2780,3336,2641,2780,566000,84900,481100,84900,,2780,566000,84900,481100,84900,,2780,3336,2641
107,23,"Grand River Communications, Inc.",0003737392,15,Rural,4450,5340,4227,4450,1070000,160500,909500,160500,,4450,1070000,160500,909500,160500,,4450,5340,4227
107,23,Granite Wireless LLC,0030007280,0,,17158,20590,16300,16980,2668000,,,,,16980,2668000,,,,,17158,20590,16300
107,23,"Hilliary Acquisition Corp 2016, LLC",0025853409,15,Rural,3958,4750,3760,3760,492000,73800,418200,73800,,3760,492000,73800,418200,73800,,3958,4750,3760
107,23,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,6316,7580,6000,6000,1135000,170250,964750,170250,,6000,1135000,170250,964750,170250,,6316,7580,6000
107,23,"InfoWest, Inc",0016096398,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,"LICT Wireless Broadband Company, LLC",0025243858,0,,281874,338249,267780,270580,44360000,,,,,270580,44360000,,,,,281874,338249,267780
107,23,"Leap Communications, LLC",0025644741,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,Little Bear Wireless L.L.C.,0029996568,0,,20124085,24148902,19117880,18570500,3010055900,,,,,18570500,3010055900,,,,,19547895,23457474,18570500
107,23,MB License Co LLC,0029998416,0,,4413685,5296422,4193000,4193000,682856000,,,,,4193000,682856000,,,,,4413685,5296422,4193000
107,23,Mark Twain Communications Company,0002531879,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,Mountain West Technologies Corporation,0015643182,15,Rural,1990,2388,1890,1900,431000,64650,366350,64650,,1900,431000,64650,366350,64650,,1990,2388,1890
107,23,"NE Colorado Cellular, Inc.",0001607225,15,Rural,22500,27000,21375,22500,5165000,774750,4390250,774750,,22500,5165000,774750,4390250,774750,,22500,27000,21375
107,23,"NewLevel II, L.P.",0029984747,0,,5273790,6328548,5010100,5010100,816057000,,,,,5010100,816057000,,,,,5273790,6328548,5010100
107,23,"Nex-Tech Wireless, L.L.C.",0012144150,15,Rural,5640,6768,5358,5640,1258000,188700,1069300,188700,,5640,1258000,188700,1069300,188700,,5640,6768,5358
107,23,"Northern Valley Communications, LLC",0004364022,15,Small Business,1264,1517,1200,1200,285000,42750,242250,42750,42750,1200,285000,42750,242250,42750,42750,1264,1517,1200
107,23,"Nsight Spectrum, LLC",0020519138,0,,39653,47584,37670,37670,7607000,,,,,37670,7604000,,,,,39653,47584,37670
107,23,"PVT Networks, Inc.",0001612555,15,Rural,8800,10560,8360,7160,1624000,243600,1380400,243600,,7160,1624000,243600,1380400,243600,,7537,9045,7160
107,23,"Pine Cellular Phones, Inc.",0012882643,15,Rural,4748,5698,4510,4510,919000,137850,781150,137850,,4510,919000,137850,781150,137850,,4748,5698,4510
107,23,"Pioneer Telephone Cooperative, Inc.",0001700863,15,Rural,4300,5160,4085,4300,1040000,156000,884000,156000,,4300,1040000,156000,884000,156000,,4300,5160,4085
107,23,"Poka Lambro Telecommunications, Ltd.",0004384525,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,"Radius Broadband Holdings, LLC",0029376829,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,"Resound Networks, LLC",0024535437,15,Rural,2485,2982,2360,2310,469100,70365,398735,70365,,2310,469100,70365,398735,70365,,2432,2919,2310
107,23,"SAL Spectrum, LLC",0017163254,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,23,"Skylake Wireless, LLC",0030004162,25,Small Business,292148,350578,277540,239640,39202000,9800500,29401500,9800500,2837500,239640,39202000,9800500,29401500,9800500,2837500,252253,302704,239640
107,23,"Smith Bagley, Inc.",0002154706,15,Rural,32369,38843,30750,26950,5658000,848700,4809300,848700,,26950,5658000,848700,4809300,848700,,28369,34043,26950
107,23,Starwood Holdings LLC,0029546504,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,T-Mobile License LLC,0001565449,0,,42835979,51403175,40694180,40190960,6434271600,,,,,40190960,6425836304,,,,,42306274,50767529,40190960
107,23,"Tarkus Enterprises, LLC dba Zumacom",0025700758,25,Small Business,560,672,532,560,140000,35000,105000,35000,35000,560,140000,35000,105000,35000,35000,560,672,532
107,23,"Uintah Basin Electronic Telecommunications, LLC",0001601079,15,Rural,4127,4953,3920,3920,920000,138000,782000,138000,,3920,920000,138000,782000,138000,,4127,4953,3920
107,23,Union Telephone Company,0001630201,15,Rural,7653,9184,7270,7270,1786000,267900,1518100,267900,,7270,1786000,267900,1518100,267900,,7653,9184,7270
107,23,United States Cellular Corporation,0004372322,0,,1312264,1574717,1246650,1249430,202967000,,,,,1249430,202948000,,,,,1312264,1574717,1246650
107,23,Universal Electrical Contractors,0027844992,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,23,W.A.T.C.H. TV Company,0002930980,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,23,"Whitewater Wireless, L.P.",0030000269,25,Small Business,3017895,3621474,2867000,2505500,408175000,25000000,383175000,102043750,0,2505500,408175000,25000000,383175000,102043750,0,2637369,3164843,2505500
107,23,"Widespread Wireless, LLC",0029994001,25,Small Business,394443,473332,374720,392820,70299000,17574750,52724250,17574750,6586500,392820,70299000,17574750,52724250,17574750,6586500,394443,473332,374720
107,23,"Wisper ISP, LLC",0016278970,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,23,"Wu, Wanning",0029537594,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,23,"ZIRKEL Wireless, LLC",0012579652,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,22,8538 Green Street LLC,0028676666,25,Small Business,4737,5685,4500,4500,238000,59500,178500,59500,16000,4500,238000,59500,178500,59500,16000,4737,5685,4500
107,22,"AMA Communications, LLC",0013822721,15,Rural,2758,3310,2620,2620,542000,81300,460700,81300,,2620,542000,81300,460700,81300,,2758,3310,2620
107,22,AT&T Spectrum Frontiers LLC,0027840180,0,,43983190,52779828,41784030,41589230,6051931900,,,,,41589230,6044757256,,,,,43778137,52533765,41589230
107,22,"Agri-Valley Communications, Inc.",0003778362,15,Rural,12280,14736,11666,12280,2006000,300900,1705100,300900,,12280,2006000,300900,1705100,300900,,12280,14736,11666
107,22,Bluegrass Consortium,0025234709,15,Rural,33685,40422,32000,32000,5205000,780750,4424250,780750,,32000,5205000,780750,4424250,780750,,33685,40422,32000
107,22,"C&C Wireless Holding Company, LLC",0029965068,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,22,C494C17Y Co.,0030007462,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,22,"Cal.net, Inc.",0020855656,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,22,"California Internet, L.P. dba GeoLinks",0023707953,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,22,"Canopy Spectrum, LLC",0029963048,25,Small Business,1431411,1717694,1359840,1359840,155716000,25000000,130716000,38929000,981000,1359840,155716000,25000000,130716000,38929000,981000,1431411,1717694,1359840
107,22,"Carolina West Wireless, Inc.",0001940022,15,Rural,77369,92843,73500,60000,11280000,1692000,9588000,1692000,,60000,11280000,1692000,9588000,1692000,,63158,75790,60000
107,22,Cellco Partnership,0003290673,0,,85939264,103127117,81642300,81134900,11838165000,,,,,81134900,11832474688,,,,,85405158,102486190,81134900
107,22,"Cellular South Licenses, LLC",0020434767,0,,135360,162432,128592,135360,21663000,,,,,135360,21663000,,,,,135360,162432,128592
107,22,"Central Texas Telephone Investments, LP",0001649508,15,Rural,2716,3260,2580,2580,552000,82800,469200,82800,,2580,552000,82800,469200,82800,,2716,3260,2580
107,22,"Cox Communications , Inc.",0001834696,0,,536632,643959,509800,509800,75145000,,,,,509800,75145000,,,,,536632,643959,509800
107,22,"Cross Telephone Company, L.L.C.",0001700616,15,Rural,6927,8313,6580,6580,1304000,195600,1108400,195600,,6580,1304000,195600,1108400,195600,,6927,8313,6580
107,22,"East Kentucky Network, LLC",0001786607,15,Rural,37500,45000,35625,37500,5900000,885000,5015000,885000,,37500,5900000,885000,5015000,885000,,37500,45000,35625
107,22,Etheric Networks Incorporated,0013358395,25,Small Business,16500,19800,15675,15970,2769900,692475,2077425,692475,692475,15970,2769900,692475,2077425,692475,692475,16500,19800,15675
107,22,"FTC Management Group, Inc.",0004600268,15,Rural,2780,3336,2641,2780,514000,77100,436900,77100,,2780,514000,77100,436900,77100,,2780,3336,2641
107,22,"Grand River Communications, Inc.",0003737392,15,Rural,4450,5340,4227,4450,960000,144000,816000,144000,,4450,960000,144000,816000,144000,,4450,5340,4227
107,22,Granite Wireless LLC,0030007280,0,,17158,20590,16300,16980,2421700,,,,,16980,2421700,,,,,17158,20590,16300
107,22,"Hilliary Acquisition Corp 2016, LLC",0025853409,15,Rural,3958,4750,3760,3760,442000,66300,375700,66300,,3760,442000,66300,375700,66300,,3958,4750,3760
107,22,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,6316,7580,6000,6000,1030000,154500,875500,154500,,6000,1030000,154500,875500,154500,,6316,7580,6000
107,22,"InfoWest, Inc",0016096398,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,22,"LICT Wireless Broadband Company, LLC",0025243858,0,,296716,356060,281880,267780,39842000,,,,,267780,39842000,,,,,281874,338249,267780
107,22,"Leap Communications, LLC",0025644741,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,22,Little Bear Wireless L.L.C.,0029996568,0,,22561348,27073618,21433280,19117880,2816710200,,,,,19117880,2816710200,,,,,20124085,24148902,19117880
107,22,MB License Co LLC,0029998416,0,,4709474,5651369,4474000,4193000,620776000,,,,,4193000,620776000,,,,,4413685,5296422,4193000
107,22,Mark Twain Communications Company,0002531879,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,22,Mountain West Technologies Corporation,0015643182,15,Rural,1990,2388,1890,1900,389000,58350,330650,58350,,1900,389000,58350,330650,58350,,1990,2388,1890
107,22,"NE Colorado Cellular, Inc.",0001607225,15,Rural,22500,27000,21375,22500,4660000,699000,3961000,699000,,22500,4660000,699000,3961000,699000,,22500,27000,21375
107,22,"NewLevel II, L.P.",0029984747,0,,5521474,6625769,5245400,5010100,741864000,,,,,5010100,741864000,,,,,5273790,6328548,5010100
107,22,"Nex-Tech Wireless, L.L.C.",0012144150,15,Rural,5640,6768,5358,5640,1138000,170700,967300,170700,,5640,1138000,170700,967300,170700,,5640,6768,5358
107,22,"Northern Valley Communications, LLC",0004364022,15,Small Business,1264,1517,1200,1200,255000,38250,216750,38250,38250,1200,255000,38250,216750,38250,38250,1264,1517,1200
107,22,"Nsight Spectrum, LLC",0020519138,0,,55443,66532,52670,37670,6897000,,,,,37670,6894000,,,,,39653,47584,37670
107,22,"PVT Networks, Inc.",0001612555,15,Rural,9895,11874,9400,8360,1708000,256200,1451800,256200,,8360,1708000,256200,1451800,256200,,8800,10560,8360
107,22,"Pine Cellular Phones, Inc.",0012882643,15,Rural,4748,5698,4510,4510,834000,125100,708900,125100,,4510,834000,125100,708900,125100,,4748,5698,4510
107,22,"Pioneer Telephone Cooperative, Inc.",0001700863,15,Rural,4300,5160,4085,4300,940000,141000,799000,141000,,4300,940000,141000,799000,141000,,4300,5160,4085
107,22,"Poka Lambro Telecommunications, Ltd.",0004384525,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,22,"Radius Broadband Holdings, LLC",0029376829,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
