auction_id,round,bidder,frn,region,market_number,market_name,assignment_category,assignment_category_name,winnings,clock_payment,option_assigned,assignment_round_bid,vickrey_price,core_adjustment,assignment_payment,gross_payment
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,369112040,B4.B5.C1.C2,3691910,1179290,0,1179290,370291330
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A,Interim Assignment,3,300961380,A1.A2.A3,20000000,0,0,0,300961380
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,8,722139180,A1.A2.A3.A4.A5.B1.B2.B3,152265400,3823930,2425976,6249906,728389086
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,168471120,C3.C4,3032470,0,606494,606494,169077614
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,537832492,B4.B5.C1.C2,4877320,1882410,0,1882410,539714902
107,11,Cellco Partnership,0003290673,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,8,1075664984,A1.A2.A3.A4.A5.B1.B2.B3,152265400,4217400,3872376,8089776,1083754760
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,268916246,C3.C4,4840470,0,968094,968094,269884340
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A,Interim Assignment,2,336711380,A4.A5,1187570,0,0,0,336711380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,643081380,B4.B5.C1.C2,5027700,2144590,0,2144590,645225970
107,10,Cellco Partnership,0003290673,TOP 20,PEA010,"Houston, TX",A,Interim Assignment,3,505067070,A1.A2.A3,20000000,0,0,0,505067070
107,10,Cellco Partnership,0003290673,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,8,1270992070,A1.A2.A3.A4.A5.B1.B2.B3,152265400,3822510,4411720,8234230,1279226300
107,10,T-Mobile License LLC,0001565449,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,2,306370000,C3.C4,5514650,0,1102930,1102930,307472930
107,9,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA009,"Miami, FL",A,Interim Assignment,2,413942000,A4.A5,1452860,0,0,0,413942000
107,9,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA009,"Miami, FL",A+BC,Final Assignment,4,790252000,B4.B5.C1.C2,5501040,2634160,0,2634160,792886160
107,9,Cellco Partnership,0003290673,TOP 20,PEA009,"Miami, FL",A,Interim Assignment,3,620913000,A1.A2.A3,20000000,0,0,0,620913000
107,9,Cellco Partnership,0003290673,TOP 20,PEA009,"Miami, FL",A+BC,Final Assignment,8,1561688000,A1.A2.A3.A4.A5.B1.B2.B3,152265400,3442650,5418848,8861498,1570549498
107,9,T-Mobile License LLC,0001565449,TOP 20,PEA009,"Miami, FL",A+BC,Final Assignment,2,376310000,C3.C4,6773560,0,1354712,1354712,377664712
107,8,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA008,"Dallas, TX",A,Interim Assignment,2,446116000,A4.A5,1539450,0,0,0,446116000
107,8,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA008,"Dallas, TX",A+BC,Final Assignment,5,1049418730,B3.B4.B5.C1.C2,8027240,2815410,0,2815410,1052234140
107,8,Cellco Partnership,0003290673,TOP 20,PEA008,"Dallas, TX",A,Interim Assignment,3,669174000,A1.A2.A3,20000000,0,0,0,669174000
107,8,Cellco Partnership,0003290673,TOP 20,PEA008,"Dallas, TX",A+BC,Final Assignment,7,1473577640,A1.A2.A3.A4.A5.B1.B2,152265400,6521350,5630824,12152174,1485729814
107,8,T-Mobile License LLC,0001565449,TOP 20,PEA008,"Dallas, TX",A+BC,Final Assignment,2,402201820,C3.C4,7239630,0,1608807,1608807,403810627
107,7,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA007,"Boston, MA",A,Interim Assignment,2,303740720,A4.A5,662980,0,0,0,303740720
107,7,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA007,"Boston, MA",A+BC,Final Assignment,4,580642966,B4.B5.C1.C2,3717660,0,0,0,580642966
107,7,Cellco Partnership,0003290673,TOP 20,PEA007,"Boston, MA",A,Interim Assignment,3,455611080,A1.A2.A3,20000000,0,0,0,455611080
107,7,Cellco Partnership,0003290673,TOP 20,PEA007,"Boston, MA",A+BC,Final Assignment,8,1147866695,A1.A2.A3.A4.A5.B1.B2.B3,152265400,0,4461192,4461192,1152327887
107,7,T-Mobile License LLC,0001565449,TOP 20,PEA007,"Boston, MA",A+BC,Final Assignment,2,276902246,C3.C4,6922520,0,1115298,1115298,278017544
107,6,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA006,"Philadelphia, PA",A,Interim Assignment,2,281431920,A4.A5,621320,0,0,0,281431920
107,6,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA006,"Philadelphia, PA",A+BC,Final Assignment,4,563320166,B4.B5.C1.C2,4311330,0,0,0,563320166
107,6,Cellco Partnership,0003290673,TOP 20,PEA006,"Philadelphia, PA",A,Interim Assignment,3,422147880,A1.A2.A3,20000000,0,0,0,422147880
107,6,Cellco Partnership,0003290673,TOP 20,PEA006,"Philadelphia, PA",A+BC,Final Assignment,8,1126868495,A1.A2.A3.A4.A5.B1.B2.B3,152265400,0,5173592,5173592,1132042087
107,6,T-Mobile License LLC,0001565449,TOP 20,PEA006,"Philadelphia, PA",A+BC,Final Assignment,2,281888246,C3.C4,7047200,0,1293398,1293398,283181644
107,5,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA005,"Baltimore, MD-Washington, DC",ABC,Assignment,3,581409000,B4.B5.C1,3711580,0,0,0,581409000
107,5,Cellco Partnership,0003290673,TOP 20,PEA005,"Baltimore, MD-Washington, DC",ABC,Assignment,8,1550424000,A1.A2.A3.A4.A5.B1.B2.B3,152265400,3536570,779840,4316410,1554740410
107,5,"NewLevel II, L.P.",0029984747,TOP 20,PEA005,"Baltimore, MD-Washington, DC",ABC,Assignment,1,193803000,C2,175000,0,25000,25000,193828000
107,5,T-Mobile License LLC,0001565449,TOP 20,PEA005,"Baltimore, MD-Washington, DC",ABC,Assignment,2,387606000,C3.C4,9690120,0,194960,194960,387800960
107,4,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA004,"San Francisco, CA",A,Interim Assignment,2,492727820,A4.A5,1347530,0,0,0,492727820
107,4,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA004,"San Francisco, CA",A+BC,Final Assignment,4,939940460,B3.B4.B5.C1,8568640,3105480,0,3105480,943045940
107,4,Cellco Partnership,0003290673,TOP 20,PEA004,"San Francisco, CA",A,Interim Assignment,3,739091730,A1.A2.A3,20000000,0,0,0,739091730
107,4,Cellco Partnership,0003290673,TOP 20,PEA004,"San Francisco, CA",A+BC,Final Assignment,7,1633517010,A1.A2.A3.A4.A5.B1.B2,152265400,8903530,99050,9002580,1642519590
107,4,"NewLevel II, L.P.",0029984747,TOP 20,PEA004,"San Francisco, CA",A+BC,Final Assignment,1,223606320,C2,225000,111800,14150,125950,223732270
107,4,T-Mobile License LLC,0001565449,TOP 20,PEA004,"San Francisco, CA",A+BC,Final Assignment,2,447212640,C3.C4,8049800,0,0,0,447212640
107,3,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA003,"Chicago, IL",A,Interim Assignment,2,426341400,A4.A5,1052620,0,0,0,426341400
107,3,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA003,"Chicago, IL",A+BC,Final Assignment,4,830947400,B4.B5.C1.C2,7112100,2832230,0,2832230,833779630
107,3,Cellco Partnership,0003290673,TOP 20,PEA003,"Chicago, IL",A,Interim Assignment,3,639512100,A1.A2.A3,20000000,0,0,0,639512100
107,3,Cellco Partnership,0003290673,TOP 20,PEA003,"Chicago, IL",A+BC,Final Assignment,8,1651027100,A1.A2.A3.A4.A5.B1.B2.B3,152265400,1607230,5826312,7433542,1658460642
107,3,T-Mobile License LLC,0001565449,TOP 20,PEA003,"Chicago, IL",A+BC,Final Assignment,2,404606000,C3.C4,7282890,0,1456578,1456578,406062578
107,2,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA002,"Los Angeles, CA",A,Interim Assignment,2,1108348000,A4.A5,1968440,0,0,0,1108348000
107,2,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA002,"Los Angeles, CA",A+BC,Final Assignment,4,2116395570,B3.B4.B5.C1,16726380,7056320,0,7056320,2123451890
107,2,Cellco Partnership,0003290673,TOP 20,PEA002,"Los Angeles, CA",A,Interim Assignment,3,1662522000,A1.A2.A3,20000000,0,0,0,1662522000
107,2,Cellco Partnership,0003290673,TOP 20,PEA002,"Los Angeles, CA",A+BC,Final Assignment,7,3678617140,A1.A2.A3.A4.A5.B1.B2,152265400,15679800,216992,15896792,3694513932
107,2,"NewLevel II, L.P.",0029984747,TOP 20,PEA002,"Los Angeles, CA",A+BC,Final Assignment,1,504023785,C2,500000,252010,30999,283009,504306794
107,2,T-Mobile License LLC,0001565449,TOP 20,PEA002,"Los Angeles, CA",A+BC,Final Assignment,2,1008047570,C3.C4,18144840,0,0,0,1008047570
107,1,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA001,"New York, NY",A,Interim Assignment,2,1030106000,A4.A5,2174850,0,0,0,1030106000
107,1,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA001,"New York, NY",A+BC,Final Assignment,4,2060440246,B4.B5.C1.C2,11092940,7212330,0,7212330,2067652576
107,1,Cellco Partnership,0003290673,TOP 20,PEA001,"New York, NY",A,Interim Assignment,3,1545159000,A1.A2.A3,10000000,0,0,0,1545159000
107,1,Cellco Partnership,0003290673,TOP 20,PEA001,"New York, NY",A+BC,Final Assignment,8,4120994615,A1.A2.A3.A4.A5.B1.B2.B3,152265400,0,8874360,8874360,4129868975
107,1,T-Mobile License LLC,0001565449,TOP 20,PEA001,"New York, NY",A+BC,Final Assignment,2,1030334246,C3.C4,18545990,0,2218590,2218590,1032552836
